timestamp,temp,humidity,wind_speed,pressure,precip
2025-02-06 07:00:00,6.13,79,0.46,1019.0,0.0
2025-02-06 08:00:00,6.68,79,0.14,1020.8,0.0
2025-02-06 09:00:00,7.97,70,0.11,1020.0,0.0
2025-02-06 10:00:00,9.09,66,0.32,1020.5,0.0
2025-02-06 11:00:00,10.77,58,0.74,1019.4,0.0
2025-02-06 12:00:00,9.29,61,1.39,1022.1,0.0
2025-02-06 13:00:00,9.67,63,0.8,1021.7,0.0
2025-02-06 14:00:00,9.1,56,1.5,1020.7,0.0
2025-02-06 15:00:00,9.31,53,1.89,1020.6,0.0
2025-02-06 16:00:00,9.42,54,1.52,1021.8,0.0
2025-02-06 17:00:00,6.32,53,3.06,1022.6,0.0
2025-02-06 18:00:00,5.31,52,1.77,1021.8,0.0
2025-02-06 19:00:00,5.35,60,1.83,1022.7,0.0
2025-02-06 20:00:00,4.13,61,1.58,1020.2,0.0
2025-02-06 21:00:00,4.12,64,2.81,1020.3,0.0
2025-02-06 22:00:00,2.6,65,1.98,1019.9,0.0
2025-02-06 23:00:00,1.54,76,0.99,1021.1,0.0
2025-02-07 00:00:00,1.37,82,1.75,1020.8,0.0
2025-02-07 01:00:00,1.87,81,1.04,1020.4,0.0
2025-02-07 02:00:00,2.07,88,0.83,1021.0,0.0
2025-02-07 03:00:00,2.49,85,0.32,1021.2,0.0
2025-02-07 04:00:00,3.71,85,0.0,1018.8,0.0
2025-02-07 05:00:00,4.75,84,0.4,1019.3,0.0
2025-02-07 06:00:00,5.93,80,0.0,1020.3,0.0
2025-02-07 07:00:00,6.45,84,1.14,1019.0,0.0
2025-02-07 08:00:00,6.85,74,0.0,1018.5,1.26
2025-02-07 09:00:00,7.9,72,1.26,1019.7,0.0
2025-02-07 10:00:00,9.27,66,0.64,1017.6,0.0
2025-02-07 11:00:00,8.26,68,1.09,1018.2,0.0
2025-02-07 12:00:00,9.22,64,1.62,1018.4,0.0
2025-02-07 13:00:00,8.55,61,1.14,1017.4,0.0
2025-02-07 14:00:00,8.45,56,2.13,1018.2,0.0
2025-02-07 15:00:00,8.69,54,0.55,1016.9,0.0
2025-02-07 16:00:00,7.1,59,1.71,1018.2,0.0
2025-02-07 17:00:00,6.04,56,1.7,1016.7,0.0
2025-02-07 18:00:00,4.02,60,1.57,1017.0,0.0
2025-02-07 19:00:00,4.46,59,2.06,1016.8,0.0
2025-02-07 20:00:00,3.42,65,2.26,1015.5,0.0
2025-02-07 21:00:00,3.65,72,2.26,1014.1,0.0
2025-02-07 22:00:00,1.29,74,1.82,1015.8,0.0
2025-02-07 23:00:00,1.26,75,1.13,1015.3,0.0
2025-02-08 00:00:00,0.71,83,1.38,1015.4,0.0
2025-02-08 01:00:00,1.78,85,1.0,1014.6,0.0
2025-02-08 02:00:00,1.01,88,1.17,1014.2,0.0
2025-02-08 03:00:00,1.9,88,0.88,1016.0,0.0
2025-02-08 04:00:00,2.96,89,0.35,1013.0,0.0
2025-02-08 05:00:00,3.63,90,0.0,1014.6,0.0
2025-02-08 06:00:00,4.23,85,0.0,1013.4,0.0
2025-02-08 07:00:00,5.71,82,0.0,1013.5,0.0
2025-02-08 08:00:00,7.29,78,0.18,1013.4,0.0
2025-02-08 09:00:00,6.65,74,0.63,1012.9,0.0
2025-02-08 10:00:00,8.1,71,1.06,1013.9,0.0
2025-02-08 11:00:00,7.91,71,0.92,1014.4,0.0
2025-02-08 12:00:00,9.38,65,1.21,1013.6,0.0
2025-02-08 13:00:00,7.34,66,1.53,1013.3,0.0
2025-02-08 14:00:00,7.61,62,1.44,1012.4,0.0
2025-02-08 15:00:00,7.63,54,1.44,1013.6,0.0
2025-02-08 16:00:00,7.64,62,1.19,1014.8,0.0
2025-02-08 17:00:00,5.53,63,1.82,1012.8,0.0
2025-02-08 18:00:00,4.15,59,2.44,1012.8,0.0
2025-02-08 19:00:00,4.82,66,1.81,1012.7,0.0
2025-02-08 20:00:00,1.53,65,1.95,1012.7,0.0
2025-02-08 21:00:00,0.18,71,2.14,1011.0,0.0
2025-02-08 22:00:00,1.39,71,1.96,1013.5,0.0
2025-02-08 23:00:00,0.33,73,0.92,1012.5,0.0
2025-02-09 00:00:00,-0.02,80,1.7,1012.0,0.0
2025-02-09 01:00:00,1.33,84,1.5,1013.9,0.0
2025-02-09 02:00:00,1.41,86,0.14,1012.5,0.0
2025-02-09 03:00:00,1.48,85,0.08,1013.1,0.0
2025-02-09 04:00:00,1.8,88,0.93,1014.6,0.0
2025-02-09 05:00:00,4.28,89,0.16,1012.3,0.0
2025-02-09 06:00:00,5.16,87,0.0,1012.3,0.0
2025-02-09 07:00:00,5.67,85,0.0,1013.8,0.0
2025-02-09 08:00:00,8.0,79,0.21,1014.5,0.0
2025-02-09 09:00:00,6.78,81,0.0,1012.3,0.0
2025-02-09 10:00:00,7.1,70,0.49,1013.9,0.0
2025-02-09 11:00:00,8.08,71,0.96,1014.1,0.0
2025-02-09 12:00:00,8.67,70,1.93,1012.0,0.0
2025-02-09 13:00:00,8.74,65,1.31,1014.2,0.0
2025-02-09 14:00:00,8.0,60,2.24,1014.3,0.0
2025-02-09 15:00:00,7.78,58,2.62,1013.3,0.0
2025-02-09 16:00:00,5.83,62,2.78,1014.5,0.0
2025-02-09 17:00:00,6.75,55,2.31,1014.4,0.0
2025-02-09 18:00:00,4.65,58,1.22,1013.5,0.0
2025-02-09 19:00:00,4.45,62,2.4,1013.0,0.0
2025-02-09 20:00:00,2.95,70,2.59,1012.5,0.0
2025-02-09 21:00:00,2.2,71,1.87,1013.1,0.0
2025-02-09 22:00:00,1.64,71,2.57,1013.5,0.0
2025-02-09 23:00:00,1.16,77,1.89,1012.7,0.0
2025-02-10 00:00:00,1.78,76,1.48,1011.1,0.0
2025-02-10 01:00:00,2.4,78,1.48,1013.7,0.0
2025-02-10 02:00:00,2.01,86,0.87,1012.7,0.0
2025-02-10 03:00:00,3.0,80,0.0,1012.1,0.0
2025-02-10 04:00:00,3.27,90,0.08,1013.0,0.0
2025-02-10 05:00:00,5.31,87,0.83,1013.4,0.0
2025-02-10 06:00:00,4.86,86,0.0,1009.8,0.0
2025-02-10 07:00:00,7.63,79,0.12,1012.2,0.0
2025-02-10 08:00:00,7.31,77,0.0,1010.6,0.0
2025-02-10 09:00:00,7.16,70,1.38,1011.9,0.0
2025-02-10 10:00:00,8.89,68,1.54,1011.5,0.0
2025-02-10 11:00:00,8.72,68,0.5,1011.8,0.0
2025-02-10 12:00:00,9.93,66,1.27,1010.7,0.0
2025-02-10 13:00:00,8.74,56,1.12,1009.5,0.0
2025-02-10 14:00:00,8.49,56,2.01,1010.5,0.0
2025-02-10 15:00:00,6.84,55,2.16,1011.0,0.0
2025-02-10 16:00:00,7.02,51,2.47,1011.4,0.0
2025-02-10 17:00:00,4.68,57,2.33,1009.6,0.0
2025-02-10 18:00:00,4.23,55,3.67,1011.2,0.0
2025-02-10 19:00:00,4.84,59,1.65,1009.8,0.0
2025-02-10 20:00:00,3.89,61,1.21,1010.5,0.0
2025-02-10 21:00:00,2.81,64,1.71,1009.8,0.0
2025-02-10 22:00:00,1.2,70,0.92,1010.3,0.0
2025-02-10 23:00:00,1.44,73,0.71,1010.9,0.0
2025-02-11 00:00:00,1.96,72,0.7,1009.2,0.0
2025-02-11 01:00:00,1.29,75,0.48,1009.6,0.0
2025-02-11 02:00:00,3.56,80,0.22,1010.3,0.0
2025-02-11 03:00:00,3.75,86,0.75,1012.2,0.0
2025-02-11 04:00:00,3.81,82,0.08,1009.6,0.0
2025-02-11 05:00:00,4.95,84,0.14,1012.0,0.0
2025-02-11 06:00:00,6.12,75,0.65,1012.1,0.0
2025-02-11 07:00:00,5.58,77,0.0,1010.6,0.0
2025-02-11 08:00:00,7.8,70,0.2,1010.5,0.0
2025-02-11 09:00:00,8.32,66,0.68,1010.4,0.0
2025-02-11 10:00:00,8.73,64,0.0,1011.1,0.0
2025-02-11 11:00:00,9.64,66,0.0,1010.2,0.0
2025-02-11 12:00:00,11.23,61,1.37,1011.5,0.0
2025-02-11 13:00:00,10.28,56,1.7,1013.0,0.0
2025-02-11 14:00:00,9.04,49,2.73,1011.5,0.0
2025-02-11 15:00:00,9.2,51,1.99,1012.1,0.0
2025-02-11 16:00:00,8.95,52,2.48,1011.2,0.0
2025-02-11 17:00:00,7.66,52,2.07,1013.1,0.0
2025-02-11 18:00:00,6.02,48,2.35,1013.3,0.0
2025-02-11 19:00:00,4.49,53,3.0,1013.5,0.0
2025-02-11 20:00:00,4.46,58,1.0,1013.5,0.0
2025-02-11 21:00:00,3.42,64,2.11,1013.8,0.0
2025-02-11 22:00:00,3.14,60,2.77,1014.8,0.0
2025-02-11 23:00:00,2.56,69,1.6,1014.7,0.0
2025-02-12 00:00:00,2.86,73,2.03,1015.3,0.0
2025-02-12 01:00:00,1.89,78,0.63,1015.5,0.0
2025-02-12 02:00:00,3.59,80,0.68,1016.5,0.0
2025-02-12 03:00:00,3.44,81,0.51,1016.5,0.0
2025-02-12 04:00:00,5.58,78,0.0,1016.4,0.0
2025-02-12 05:00:00,4.61,74,0.0,1017.8,0.0
2025-02-12 06:00:00,7.35,77,0.0,1017.2,0.0
2025-02-12 07:00:00,7.31,79,0.65,1018.2,0.0
2025-02-12 08:00:00,7.68,77,0.77,1018.0,0.0
2025-02-12 09:00:00,8.62,71,0.65,1016.3,0.0
2025-02-12 10:00:00,9.37,66,1.11,1019.0,0.0
2025-02-12 11:00:00,10.29,62,0.86,1018.3,0.0
2025-02-12 12:00:00,10.5,56,1.8,1018.4,0.0
2025-02-12 13:00:00,9.6,54,1.46,1018.9,0.0
2025-02-12 14:00:00,9.58,57,1.73,1018.6,0.0
2025-02-12 15:00:00,10.46,48,1.77,1019.2,0.0
2025-02-12 16:00:00,9.34,55,2.41,1018.7,0.0
2025-02-12 17:00:00,7.48,50,1.96,1020.4,0.0
2025-02-12 18:00:00,6.16,56,2.69,1019.4,0.0
2025-02-12 19:00:00,5.19,50,1.6,1019.3,0.0
2025-02-12 20:00:00,4.57,59,1.52,1019.0,0.0
2025-02-12 21:00:00,2.59,59,2.25,1020.0,0.0
2025-02-12 22:00:00,2.49,61,1.66,1020.0,0.0
2025-02-12 23:00:00,1.11,70,1.23,1020.2,0.0
2025-02-13 00:00:00,1.99,78,1.65,1019.0,0.0
2025-02-13 01:00:00,2.3,76,0.64,1018.6,0.0
2025-02-13 02:00:00,1.9,76,0.6,1020.3,0.0
2025-02-13 03:00:00,3.98,82,1.19,1021.0,0.0
2025-02-13 04:00:00,2.85,83,1.1,1018.9,0.0
2025-02-13 05:00:00,3.65,84,1.02,1021.0,0.0
2025-02-13 06:00:00,5.86,84,0.06,1019.8,0.0
2025-02-13 07:00:00,7.48,78,0.85,1019.5,0.0
2025-02-13 08:00:00,8.89,81,0.0,1019.1,0.0
2025-02-13 09:00:00,8.22,72,0.04,1018.2,0.0
2025-02-13 10:00:00,9.93,67,0.0,1020.0,0.0
2025-02-13 11:00:00,9.55,59,1.78,1018.4,0.0
2025-02-13 12:00:00,9.59,60,0.77,1018.3,0.0
2025-02-13 13:00:00,10.19,56,1.4,1019.5,0.0
2025-02-13 14:00:00,9.63,58,1.24,1017.1,0.0
2025-02-13 15:00:00,7.44,55,2.25,1017.2,0.0
2025-02-13 16:00:00,8.74,49,1.88,1018.3,0.0
2025-02-13 17:00:00,7.71,54,1.51,1018.4,0.0
2025-02-13 18:00:00,5.27,57,2.42,1018.4,0.0
2025-02-13 19:00:00,4.95,62,1.45,1017.6,0.0
2025-02-13 20:00:00,4.06,63,1.65,1019.7,0.0
2025-02-13 21:00:00,3.07,66,0.85,1017.4,0.0
2025-02-13 22:00:00,1.86,68,0.99,1017.2,0.0
2025-02-13 23:00:00,1.38,73,1.55,1016.7,0.0
2025-02-14 00:00:00,1.0,83,0.22,1017.3,0.0
2025-02-14 01:00:00,1.98,79,0.2,1017.5,4.6
2025-02-14 02:00:00,1.94,84,0.7,1017.9,0.4
2025-02-14 03:00:00,1.93,84,0.22,1015.7,0.0
2025-02-14 04:00:00,3.56,88,1.33,1016.6,0.0
2025-02-14 05:00:00,1.99,90,1.15,1017.0,0.0
2025-02-14 06:00:00,5.83,83,0.0,1017.1,0.0
2025-02-14 07:00:00,4.84,76,0.51,1016.5,0.0
2025-02-14 08:00:00,6.77,78,0.71,1016.9,0.0
2025-02-14 09:00:00,7.07,79,0.19,1015.8,0.0
2025-02-14 10:00:00,7.58,74,0.0,1017.7,0.0
2025-02-14 11:00:00,9.7,70,0.94,1017.2,0.0
2025-02-14 12:00:00,8.7,64,1.11,1015.3,0.0
2025-02-14 13:00:00,9.13,58,1.24,1015.5,0.0
2025-02-14 14:00:00,8.46,61,1.92,1015.6,0.0
2025-02-14 15:00:00,8.19,55,1.53,1017.0,0.0
2025-02-14 16:00:00,7.08,64,1.49,1015.4,0.0
2025-02-14 17:00:00,5.16,59,2.22,1016.2,0.0
2025-02-14 18:00:00,5.72,57,2.39,1016.9,0.0
2025-02-14 19:00:00,3.65,60,1.58,1016.5,0.0
2025-02-14 20:00:00,1.94,64,2.53,1016.8,0.0
2025-02-14 21:00:00,1.9,68,1.02,1015.8,0.0
2025-02-14 22:00:00,2.61,76,1.41,1017.1,0.0
2025-02-14 23:00:00,1.76,77,1.33,1016.2,0.0
2025-02-15 00:00:00,0.35,80,0.88,1016.5,0.0
2025-02-15 01:00:00,0.49,91,0.66,1017.0,0.0
2025-02-15 02:00:00,0.91,88,1.64,1016.9,0.0
2025-02-15 03:00:00,3.22,92,0.07,1016.9,0.0
2025-02-15 04:00:00,2.86,88,1.55,1016.3,0.0
2025-02-15 05:00:00,3.86,90,0.45,1016.6,0.0
2025-02-15 06:00:00,5.32,89,0.25,1016.9,0.0
2025-02-15 07:00:00,5.8,80,0.47,1015.8,0.0
2025-02-15 08:00:00,6.42,88,1.6,1016.5,0.0
2025-02-15 09:00:00,7.29,83,0.0,1017.2,0.0
2025-02-15 10:00:00,8.01,74,0.14,1015.8,1.03
2025-02-15 11:00:00,8.44,68,0.56,1017.7,0.0
2025-02-15 12:00:00,9.11,68,1.22,1017.7,0.0
2025-02-15 13:00:00,8.5,65,0.6,1015.7,0.0
2025-02-15 14:00:00,8.58,63,1.71,1017.7,0.0
2025-02-15 15:00:00,7.37,61,2.75,1016.4,0.0
2025-02-15 16:00:00,6.66,61,2.14,1016.7,0.0
2025-02-15 17:00:00,4.24,65,2.02,1015.9,0.0
2025-02-15 18:00:00,5.24,64,1.89,1016.8,0.0
2025-02-15 19:00:00,3.81,61,2.62,1016.3,0.0
2025-02-15 20:00:00,3.3,71,1.65,1015.1,0.0
2025-02-15 21:00:00,-0.25,76,2.83,1014.7,0.0
2025-02-15 22:00:00,2.6,84,2.67,1014.2,0.0
2025-02-15 23:00:00,0.64,75,1.59,1015.4,0.0
2025-02-16 00:00:00,1.53,82,1.19,1015.5,0.0
2025-02-16 01:00:00,0.17,78,1.46,1015.3,0.0
2025-02-16 02:00:00,1.72,89,1.25,1014.4,0.0
2025-02-16 03:00:00,1.19,87,0.09,1013.4,0.0
2025-02-16 04:00:00,2.32,95,0.07,1013.5,0.0
2025-02-16 05:00:00,5.06,86,0.0,1014.7,0.0
2025-02-16 06:00:00,4.63,82,0.4,1013.1,0.0
2025-02-16 07:00:00,5.95,83,0.57,1013.4,0.0
2025-02-16 08:00:00,7.37,75,0.0,1012.1,0.0
2025-02-16 09:00:00,7.94,80,0.27,1013.0,0.0
2025-02-16 10:00:00,8.33,68,0.03,1012.0,0.0
2025-02-16 11:00:00,8.88,70,0.49,1013.0,0.0
2025-02-16 12:00:00,10.44,60,1.48,1012.5,0.0
2025-02-16 13:00:00,8.59,62,1.09,1011.2,0.0
2025-02-16 14:00:00,8.37,66,1.55,1011.2,0.0
2025-02-16 15:00:00,8.33,61,1.09,1010.7,0.0
2025-02-16 16:00:00,7.54,56,2.16,1009.7,0.0
2025-02-16 17:00:00,6.63,59,2.14,1009.9,0.0
2025-02-16 18:00:00,5.21,61,1.84,1010.6,0.0
2025-02-16 19:00:00,2.93,65,2.07,1010.4,0.0
2025-02-16 20:00:00,3.91,62,2.16,1010.1,0.0
2025-02-16 21:00:00,1.13,72,1.5,1009.6,0.0
2025-02-16 22:00:00,1.51,66,0.96,1010.4,0.0
2025-02-16 23:00:00,0.37,76,2.36,1009.5,0.0
2025-02-17 00:00:00,1.35,76,0.88,1009.9,0.0
2025-02-17 01:00:00,1.76,83,0.89,1007.8,0.0
2025-02-17 02:00:00,2.15,83,1.21,1006.0,0.0
2025-02-17 03:00:00,2.86,80,2.26,1009.3,0.0
2025-02-17 04:00:00,4.52,82,0.0,1007.9,0.0
2025-02-17 05:00:00,4.68,85,0.46,1008.8,0.0
2025-02-17 06:00:00,5.22,83,0.0,1008.8,0.0
2025-02-17 07:00:00,7.1,79,0.0,1010.3,1.1
2025-02-17 08:00:00,8.23,76,0.0,1009.4,0.0
2025-02-17 09:00:00,7.36,76,0.0,1009.2,0.0
2025-02-17 10:00:00,9.28,68,0.68,1009.8,0.0
2025-02-17 11:00:00,9.75,66,0.2,1009.6,0.0
2025-02-17 12:00:00,9.19,69,1.67,1009.0,0.0
2025-02-17 13:00:00,10.22,55,1.49,1010.4,0.0
2025-02-17 14:00:00,8.76,51,1.91,1008.8,0.0
2025-02-17 15:00:00,8.31,58,1.67,1010.1,0.0
2025-02-17 16:00:00,7.28,53,1.88,1008.8,0.0
2025-02-17 17:00:00,6.44,55,2.31,1010.3,0.0
2025-02-17 18:00:00,4.63,55,1.62,1010.6,0.0
2025-02-17 19:00:00,3.36,59,1.99,1012.0,0.0
2025-02-17 20:00:00,4.51,67,1.64,1009.6,0.0
2025-02-17 21:00:00,1.98,69,1.46,1010.6,0.0
2025-02-17 22:00:00,1.24,73,0.65,1012.0,0.0
2025-02-17 23:00:00,0.03,70,2.13,1011.9,0.0
2025-02-18 00:00:00,1.58,70,0.86,1012.0,0.0
2025-02-18 01:00:00,1.24,68,1.52,1011.4,0.0
2025-02-18 02:00:00,3.71,77,1.23,1011.9,0.0
2025-02-18 03:00:00,3.91,83,0.0,1013.7,0.0
2025-02-18 04:00:00,3.55,83,0.0,1012.9,0.0
2025-02-18 05:00:00,6.57,80,1.51,1013.5,0.0
2025-02-18 06:00:00,6.71,79,1.08,1013.4,0.0
2025-02-18 07:00:00,6.84,75,0.22,1012.8,0.0
2025-02-18 08:00:00,6.28,74,0.46,1014.8,0.0
2025-02-18 09:00:00,10.46,72,0.18,1014.7,0.0
2025-02-18 10:00:00,8.52,61,0.92,1016.4,0.0
2025-02-18 11:00:00,8.74,63,0.58,1014.0,0.0
2025-02-18 12:00:00,10.75,61,0.18,1015.7,0.0
2025-02-18 13:00:00,11.6,54,0.8,1014.2,0.0
2025-02-18 14:00:00,10.46,55,1.71,1015.5,0.0
2025-02-18 15:00:00,9.25,60,1.34,1016.4,0.0
2025-02-18 16:00:00,8.45,51,2.03,1014.1,0.0
2025-02-18 17:00:00,7.66,53,1.63,1015.8,0.0
2025-02-18 18:00:00,6.56,51,1.81,1015.7,0.0
2025-02-18 19:00:00,5.19,56,2.59,1015.7,0.0
2025-02-18 20:00:00,4.11,60,2.19,1016.7,0.0
2025-02-18 21:00:00,3.16,63,1.9,1017.4,0.0
2025-02-18 22:00:00,2.04,63,2.14,1016.5,0.0
2025-02-18 23:00:00,1.97,71,1.7,1016.8,0.0
2025-02-19 00:00:00,1.0,77,1.92,1016.8,0.0
2025-02-19 01:00:00,2.26,77,0.71,1016.8,0.0
2025-02-19 02:00:00,2.03,81,0.49,1016.0,0.0
2025-02-19 03:00:00,2.59,79,0.0,1017.7,0.0
2025-02-19 04:00:00,4.32,82,0.12,1017.1,0.0
2025-02-19 05:00:00,6.13,80,0.72,1017.2,0.0
2025-02-19 06:00:00,6.83,75,0.85,1016.2,0.0
2025-02-19 07:00:00,6.13,77,0.71,1016.5,0.0
2025-02-19 08:00:00,7.5,70,0.0,1016.7,0.0
2025-02-19 09:00:00,9.68,67,1.03,1015.6,0.0
2025-02-19 10:00:00,8.97,66,0.0,1015.5,0.0
2025-02-19 11:00:00,9.9,62,1.39,1016.3,0.0
2025-02-19 12:00:00,10.58,54,1.02,1017.2,0.0
2025-02-19 13:00:00,9.38,58,1.81,1016.2,0.0
2025-02-19 14:00:00,9.73,54,1.03,1015.8,0.0
2025-02-19 15:00:00,8.09,49,2.49,1016.0,0.0
2025-02-19 16:00:00,7.77,46,1.33,1016.2,0.0
2025-02-19 17:00:00,7.45,50,1.83,1016.2,0.0
2025-02-19 18:00:00,5.08,51,1.7,1018.2,0.0
2025-02-19 19:00:00,5.47,55,1.29,1017.3,0.0
2025-02-19 20:00:00,4.18,57,2.11,1017.3,0.0
2025-02-19 21:00:00,3.75,55,2.81,1017.3,0.0
2025-02-19 22:00:00,2.89,64,3.03,1015.6,0.0
2025-02-19 23:00:00,3.29,68,1.51,1015.4,0.0
2025-02-20 00:00:00,1.85,77,1.76,1015.5,0.0
2025-02-20 01:00:00,1.6,76,1.06,1017.5,0.0
2025-02-20 02:00:00,2.39,86,0.95,1016.0,0.0
2025-02-20 03:00:00,3.32,77,0.32,1015.5,0.0
2025-02-20 04:00:00,3.8,87,0.43,1016.1,0.0
2025-02-20 05:00:00,4.76,82,0.5,1016.4,0.0
2025-02-20 06:00:00,5.27,83,0.0,1016.8,0.0
2025-02-20 07:00:00,6.34,79,0.2,1016.9,0.0
2025-02-20 08:00:00,6.78,79,0.3,1016.1,0.0
2025-02-20 09:00:00,9.82,71,0.91,1017.4,0.0
2025-02-20 10:00:00,8.36,65,0.17,1016.4,0.0
2025-02-20 11:00:00,9.15,68,0.92,1016.9,0.0
2025-02-20 12:00:00,9.27,60,2.16,1017.7,0.0
2025-02-20 13:00:00,10.26,58,2.04,1016.8,0.0
2025-02-20 14:00:00,9.03,59,2.37,1017.0,0.0
2025-02-20 15:00:00,9.47,50,1.92,1018.0,0.0
2025-02-20 16:00:00,7.3,55,2.23,1017.0,0.0
2025-02-20 17:00:00,7.0,52,2.67,1017.5,0.0
2025-02-20 18:00:00,5.19,54,2.98,1018.4,0.0
2025-02-20 19:00:00,6.24,57,1.19,1019.8,0.0
2025-02-20 20:00:00,2.94,56,1.41,1018.8,0.0
2025-02-20 21:00:00,3.16,62,2.56,1018.8,0.0
2025-02-20 22:00:00,2.75,72,1.56,1019.0,0.0
2025-02-20 23:00:00,2.2,74,1.12,1017.9,0.0
2025-02-21 00:00:00,0.95,79,0.57,1019.0,0.0
2025-02-21 01:00:00,1.12,84,0.66,1019.0,0.0
2025-02-21 02:00:00,1.65,84,0.0,1019.4,0.0
2025-02-21 03:00:00,2.15,91,1.54,1019.4,0.0
2025-02-21 04:00:00,3.75,87,0.32,1019.7,0.0
2025-02-21 05:00:00,5.59,87,0.21,1019.3,0.0
2025-02-21 06:00:00,4.69,89,0.49,1019.7,0.0
2025-02-21 07:00:00,5.16,80,0.72,1018.7,0.0
2025-02-21 08:00:00,7.02,84,0.81,1019.5,0.0
2025-02-21 09:00:00,9.72,71,1.03,1020.9,0.0
2025-02-21 10:00:00,7.98,77,0.38,1020.1,0.0
2025-02-21 11:00:00,10.09,67,0.79,1019.8,0.0
2025-02-21 12:00:00,10.26,64,1.58,1021.4,0.0
2025-02-21 13:00:00,8.56,56,1.2,1018.8,0.0
2025-02-21 14:00:00,8.95,58,1.7,1018.9,0.0
2025-02-21 15:00:00,9.05,55,2.11,1021.1,0.0
2025-02-21 16:00:00,6.82,55,2.46,1019.7,0.0
2025-02-21 17:00:00,5.98,57,1.28,1019.4,0.0
2025-02-21 18:00:00,4.68,62,2.56,1018.5,0.0
2025-02-21 19:00:00,3.34,62,2.05,1019.7,0.0
2025-02-21 20:00:00,2.63,66,2.42,1019.7,0.0
2025-02-21 21:00:00,1.4,65,2.3,1018.2,0.0
2025-02-21 22:00:00,1.65,70,2.5,1018.8,0.0
2025-02-21 23:00:00,0.68,81,2.14,1018.4,0.0
2025-02-22 00:00:00,0.82,80,1.87,1018.7,0.0
2025-02-22 01:00:00,-0.3,90,1.66,1017.3,0.0
2025-02-22 02:00:00,1.42,87,0.85,1019.0,0.0
2025-02-22 03:00:00,2.41,89,0.51,1018.5,0.0
2025-02-22 04:00:00,1.26,93,0.77,1017.2,0.0
2025-02-22 05:00:00,3.88,93,0.6,1017.0,1.69
2025-02-22 06:00:00,5.51,88,0.05,1016.8,0.0
2025-02-22 07:00:00,4.84,84,0.44,1016.0,0.0
2025-02-22 08:00:00,7.83,82,0.32,1015.9,0.0
2025-02-22 09:00:00,7.78,80,0.07,1015.7,0.0
2025-02-22 10:00:00,7.63,78,1.35,1016.9,0.0
2025-02-22 11:00:00,8.48,71,0.97,1016.1,0.0
2025-02-22 12:00:00,9.05,69,2.22,1015.7,0.0
2025-02-22 13:00:00,8.57,69,0.65,1015.0,0.0
2025-02-22 14:00:00,8.5,63,1.42,1013.5,0.0
2025-02-22 15:00:00,6.84,61,1.92,1014.0,0.0
2025-02-22 16:00:00,6.78,55,2.63,1014.5,0.0
2025-02-22 17:00:00,4.71,52,2.37,1012.4,0.0
2025-02-22 18:00:00,4.58,63,2.36,1013.6,0.0
2025-02-22 19:00:00,2.99,64,1.6,1014.7,0.0
2025-02-22 20:00:00,2.15,66,1.49,1013.4,0.0
2025-02-22 21:00:00,2.7,72,2.07,1013.4,0.0
2025-02-22 22:00:00,1.96,75,1.02,1012.2,0.0
2025-02-22 23:00:00,1.22,82,1.19,1012.5,0.0
2025-02-23 00:00:00,0.05,82,1.45,1011.0,0.0
2025-02-23 01:00:00,0.73,82,0.45,1012.0,0.0
2025-02-23 02:00:00,2.2,90,1.5,1011.6,0.0
2025-02-23 03:00:00,2.09,88,1.1,1011.2,0.0
2025-02-23 04:00:00,4.44,90,0.0,1011.8,0.0
2025-02-23 05:00:00,4.06,87,0.0,1010.2,0.0
2025-02-23 06:00:00,4.95,85,0.0,1010.4,0.0
2025-02-23 07:00:00,5.64,85,0.0,1010.5,0.0
2025-02-23 08:00:00,6.91,81,0.72,1009.5,0.0
2025-02-23 09:00:00,7.54,79,0.29,1010.4,0.0
2025-02-23 10:00:00,8.78,73,0.93,1008.8,0.0
2025-02-23 11:00:00,9.35,65,0.18,1011.0,0.0
2025-02-23 12:00:00,8.27,65,1.6,1010.2,0.0
2025-02-23 13:00:00,7.75,66,1.18,1009.7,0.0
2025-02-23 14:00:00,7.0,60,1.71,1009.5,0.0
2025-02-23 15:00:00,8.01,59,1.86,1010.0,0.0
2025-02-23 16:00:00,6.05,62,1.43,1010.8,0.0
2025-02-23 17:00:00,4.35,57,1.59,1010.8,0.0
2025-02-23 18:00:00,5.09,56,2.68,1009.8,0.0
2025-02-23 19:00:00,5.53,63,2.37,1009.8,0.0
2025-02-23 20:00:00,2.82,65,2.59,1011.1,0.0
2025-02-23 21:00:00,2.58,67,2.07,1010.1,0.0
2025-02-23 22:00:00,1.42,73,1.77,1010.9,0.0
2025-02-23 23:00:00,0.89,79,0.6,1011.1,0.0
2025-02-24 00:00:00,2.09,77,1.06,1011.3,0.0
2025-02-24 01:00:00,1.38,82,0.93,1011.9,0.0
2025-02-24 02:00:00,2.17,88,1.68,1010.4,0.0
2025-02-24 03:00:00,2.85,83,0.84,1010.0,0.0
2025-02-24 04:00:00,2.98,86,1.1,1011.2,1.46
2025-02-24 05:00:00,5.11,83,0.53,1013.3,0.0
2025-02-24 06:00:00,5.33,80,0.0,1013.6,0.0
2025-02-24 07:00:00,5.96,79,0.29,1013.6,0.0
2025-02-24 08:00:00,7.83,76,0.45,1012.1,0.0
2025-02-24 09:00:00,7.65,75,0.02,1011.0,0.0
2025-02-24 10:00:00,8.94,77,0.51,1010.7,0.0
